setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
432260830000009;517;False;253;0;252;0;30;0;27;0;62;0;56;0;0;0;62;0;198;0;160;0;47;0;1830.59;0;198;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";55.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000010;370;False;178;0;180;0;16;0;11;0;29;0;62;0;0;0;20;0;141;0;125;0;0;0;1914.74;0;141;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";53.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000011;484;False;238;0;246;0;19;0;33;0;64;0;68;0;0;0;58;0;194;0;170;0;0;0;2270.56;0;194;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";69.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260845000001;57;False;36;0;26;0;;1;;1;11;0;9;0;0;0;;1;25;0;25;0;0;0;2058.56;0;25;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";141.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260845000002;569;False;255;0;281;0;21;0;26;0;102;0;101;0;0;0;;1;214;0;179;0;;1;1698.16;0;214;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";27.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432280605000001;495;False;291;0;277;0;20;0;26;0;47;0;50;0;;1;47;0;228;0;228;0;26;0;4405.47;0;228;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7235.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000004;566;False;264;0;307;0;22;0;35;0;84;0;85;0;0;0;62;0;236;0;234;0;52;0;4015.66;0;236;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3096.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000005;167;False;76;0;79;0;;1;13;0;15;0;23;0;0;0;;1;68;0;68;0;11;0;2518.46;0;68;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6534.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000006;170;False;73;0;91;0;7;0;;1;28;0;33;0;0;0;5;0;67;0;67;0;3;0;3349.42;0;67;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6178.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000007;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";0.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000008;38;False;20;0;20;0;;1;;1;;1;;1;0;0;;1;18;0;18;0;15;0;1453.78;0;18;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1024.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000009;776;False;306;0;381;0;30;0;33;0;89;0;73;0;0;0;150;0;281;0;281;0;243;0;2431.63;0;281;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";939.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000011;58;False;25;0;27;0;;1;;1;13;0;8;0;0;0;;1;21;0;21;0;9;0;2959.43;0;21;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1724.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000012;532;False;244;0;283;0;26;0;24;0;72;0;59;0;0;0;29;0;209;0;209;0;118;0;2832.98;0;209;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3630.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000015;446;False;198;0;222;0;19;0;31;0;51;0;39;0;0;0;73;0;169;0;168;0;5;0;2333.95;0;169;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3791.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000016;109;False;45;0;54;0;;1;;1;16;0;11;0;0;0;14;0;43;0;43;0;9;0;2887.49;0;43;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";628.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000018;25;False;10;0;12;0;0;0;;1;;1;;1;0;0;0;0;10;0;10;0;0;0;3452.4;0;10;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";319.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000020;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";0.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000022;442;False;215;0;230;0;21;0;21;0;58;0;56;0;0;0;23;0;189;0;189;0;121;0;1757.4;0;189;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2849.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000024;490;False;204;0;242;0;31;0;32;0;66;0;35;0;0;0;156;0;170;0;170;0;135;0;2122.58;0;170;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2166.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000025;734;False;315;0;378;0;34;0;39;0;74;0;63;0;0;0;218;0;298;0;298;0;277;0;2040.85;0;298;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9296.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000027;213;False;89;0;110;0;7;0;15;0;26;0;17;0;0;0;15;0;70;0;68;0;64;0;1406.74;0;70;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";978.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000028;117;False;46;0;57;0;;1;11;0;17;0;8;0;0;0;5;0;40;0;37;0;29;0;1599.7;0;40;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";227.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000029;61;False;19;0;31;0;;1;;1;10;0;0;0;0;0;4;0;18;0;17;0;4;0;3542.59;0;18;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1363.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000033;53;False;22;0;23;0;;1;;1;;1;11;0;0;0;10;0;16;0;16;0;5;0;2422.5;0;16;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2015.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000034;188;False;100;0;92;0;10;0;13;0;25;0;34;0;0;0;;1;80;0;80;0;45;0;2958.85;0;80;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3019.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000035;115;False;65;0;67;0;;1;;1;13;0;29;0;0;0;;1;53;0;53;0;34;0;2848.23;0;53;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2051.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000036;115;False;59;0;64;0;;1;;1;11;0;;1;0;0;;1;52;0;52;0;8;0;3952.43;0;52;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7762.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000037;291;False;168;0;151;0;9;0;;1;43;0;43;0;0;0;33;0;131;0;131;0;68;0;2292.58;0;131;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3264.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000038;356;False;184;0;191;0;14;0;15;0;58;0;43;0;0;0;36;0;164;0;164;0;96;0;1892.4;0;164;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3108.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000039;652;False;273;0;340;0;31;0;36;0;77;0;37;0;0;0;76;0;258;0;258;0;63;0;3297.88;0;258;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1129.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000040;282;False;135;0;145;0;13;0;15;0;36;0;31;0;0;0;29;0;117;0;114;0;6;0;3349.44;0;117;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";216.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000041;197;False;80;0;96;0;11;0;;1;23;0;23;0;0;0;19;0;72;0;72;0;0;0;2545.07;0;72;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";181.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000043;619;False;255;0;300;0;24;0;31;0;83;0;90;0;0;0;68;0;206;0;35;0;5;0;3434.92;0;206;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";11.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000044;188;False;150;0;81;0;5;0;7;0;46;0;28;0;0;0;19;0;86;0;18;0;0;0;1737.64;0;86;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000045;553;False;231;0;267;0;21;0;35;0;65;0;54;0;;1;71;0;188;0;128;0;53;0;2267.24;0;188;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";37.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
432280605000046;342;False;216;0;171;0;7;0;;1;61;0;71;0;0;0;;1;131;0;10;0;3;0;2985.05;0;131;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";11.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Veranópolis;4322806;100.0;24021;24021;10;2;19;;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
