cod_mun;nome;pct_na_bacia;pop;dom;mulheres;c0_4;c5_9;i60_69;i70m;indigenas;pretos_pardos;dom_ocupados;dom_agua;dom_esgoto;n_resp;sigilo_pop;sigilo_dom;sigilo_mulheres;sigilo_c0_4;sigilo_c5_9;sigilo_i60_69;sigilo_i70m;sigilo_indigenas;sigilo_pretos_pardos;sigilo_dom_ocupados;sigilo_dom_agua;sigilo_dom_esgoto;sigilo_n_resp;sigilo_renda_resp;dens;sigilo_dens;pop_bacia;sigilo_pop_bacia;pop_mun;dom_mun;area_pct_bacia;metodo_recorte_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;n_setores_municipio;n_setores_bacia;dens_bacia;sigilo_dens_bacia;dens_bacia_n_validos;dens_bacia_n_total;dens_bacia_completude;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;pop_bacia_n_validos;pop_bacia_n_total;pop_bacia_completude;dom_bacia;dom_bacia_n_validos;dom_bacia_n_total;dom_bacia_completude;sigilo_dom_bacia;mulheres_bacia;mulheres_bacia_n_validos;mulheres_bacia_n_total;mulheres_bacia_completude;sigilo_mulheres_bacia;c0_4_bacia;c0_4_bacia_n_validos;c0_4_bacia_n_total;c0_4_bacia_completude;sigilo_c0_4_bacia;c5_9_bacia;c5_9_bacia_n_validos;c5_9_bacia_n_total;c5_9_bacia_completude;sigilo_c5_9_bacia;i60_69_bacia;i60_69_bacia_n_validos;i60_69_bacia_n_total;i60_69_bacia_completude;sigilo_i60_69_bacia;i70m_bacia;i70m_bacia_n_validos;i70m_bacia_n_total;i70m_bacia_completude;sigilo_i70m_bacia;indigenas_bacia;indigenas_bacia_n_validos;indigenas_bacia_n_total;indigenas_bacia_completude;sigilo_indigenas_bacia;pretos_pardos_bacia;pretos_pardos_bacia_n_validos;pretos_pardos_bacia_n_total;pretos_pardos_bacia_completude;sigilo_pretos_pardos_bacia;dom_ocupados_bacia;dom_ocupados_bacia_n_validos;dom_ocupados_bacia_n_total;dom_ocupados_bacia_completude;sigilo_dom_ocupados_bacia;dom_agua_bacia;dom_agua_bacia_n_validos;dom_agua_bacia_n_total;dom_agua_bacia_completude;sigilo_dom_agua_bacia;dom_esgoto_bacia;dom_esgoto_bacia_n_validos;dom_esgoto_bacia_n_total;dom_esgoto_bacia_completude;sigilo_dom_esgoto_bacia;n_resp_bacia;n_resp_bacia_n_validos;n_resp_bacia_n_total;n_resp_bacia_completude;sigilo_n_resp_bacia;renda_resp;renda_resp_bacia;renda_resp_bacia_n_validos;renda_resp_bacia_n_total;renda_resp_bacia_completude;sigilo_renda_resp_bacia;referencia;mun_referencia;populacao;mun_populacao;moradores_demografia;mun_moradores_demografia;homens;mun_homens;mun_mulheres;criancas_0_4;mun_criancas_0_4;criancas_5_9;mun_criancas_5_9;idosos_60_69;mun_idosos_60_69;idosos_70_mais;mun_idosos_70_mais;mun_indigenas;mun_pretos_pardos;dom_ocupados_oficial;mun_dom_ocupados_oficial;dom_improvisados;mun_dom_improvisados;dom_coletivos_com_morador;mun_dom_coletivos_com_morador;dom_agua_rede;mun_dom_agua_rede;dom_esgoto_rede;mun_dom_esgoto_rede;entorno_dom_total;mun_entorno_dom_total;entorno_dom_via_pavimentada;mun_entorno_dom_via_pavimentada;entorno_dom_bueiro;mun_entorno_dom_bueiro;entorno_dom_iluminacao;mun_entorno_dom_iluminacao;entorno_dom_ponto_onibus;mun_entorno_dom_ponto_onibus;entorno_dom_rampa;mun_entorno_dom_rampa;entorno_dom_sem_arvore;mun_entorno_dom_sem_arvore;entorno_dom_1_2_arvores;mun_entorno_dom_1_2_arvores;entorno_dom_3_4_arvores;mun_entorno_dom_3_4_arvores;entorno_dom_5_mais_arvores;mun_entorno_dom_5_mais_arvores;entorno_pavimentada_pct;mun_entorno_pavimentada_pct;entorno_bueiro_pct;mun_entorno_bueiro_pct;entorno_iluminacao_pct;mun_entorno_iluminacao_pct;entorno_ponto_onibus_pct;mun_entorno_ponto_onibus_pct;entorno_rampa_pct;mun_entorno_rampa_pct;entorno_faces_total;mun_entorno_faces_total;entorno_moradores_total;mun_entorno_moradores_total;pcd_pessoas_2mais;mun_pcd_pessoas_2mais;pcd_pct_2mais;mun_pcd_pct_2mais;tea_pessoas;mun_tea_pessoas;tea_pct;mun_tea_pct;fonte_pcd;mun_fonte_pcd;fonte_tea;mun_fonte_tea;agregados_ibge_referencia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
4316758;Santa Clara do Sul;100.0;6887;2996;3467;358;397;783;705;0;424;2580;2490;42;2580;False;False;False;True;True;False;False;True;True;False;False;True;False;False;79.6;False;6887.0;False;6887;2996;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;19;19;79.6;False;1;1;1.0;19;19;1.0;19;19;1.0;19;19;1.0;19;19;1.0;14;19;0.736842;17;19;0.894737;19;19;1.0;19;19;1.0;17;19;0.894737;14;19;0.736842;19;19;1.0;17;19;0.894737;19;19;1.0;19;19;1.0;19;19;1.0;19;19;1.0;2996.0;19;19;1.0;False;3467.0;19;19;1.0;False;358.0;14;19;0.736842;True;397.0;17;19;0.894737;True;783.0;19;19;1.0;False;705.0;19;19;1.0;False;0.0;17;19;0.894737;True;424.0;14;19;0.736842;True;2580.0;19;19;1.0;False;2490.0;19;19;1.0;False;42.0;17;19;0.894737;True;2580.0;19;19;1.0;False;2721.0;2721.0;19;19;1.0;False;Censo 2022;Censo 2022;6887;6887;6887;6887;3420;3420;3467;384;384;407;407;783;783;705;705;0;455;2580;2580;0;0;57;57;2490;2490;42;42;1756;1756;986;986;1581;1581;1721;1721;427;427;755;755;594;594;251;251;299;299;612;612;56.15;56.15;90.03;90.03;98.01;98.01;24.32;24.32;43.0;43.0;635;635;4659;4659;277;277;4.1;4.1;70;70;1;1;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;6;;cadastro_IEDE_parcial_nao_inventario;A;14;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4316808;Santa Cruz do Sul;46.9;133230;61255;69776;7112;7743;14267;11482;29;22455;53649;50271;22330;53649;False;False;True;True;True;True;True;True;True;True;True;True;True;True;181.5;False;13743.0;False;133230;61255;46.9;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;204;24;39.9;False;1;1;1.0;204;204;1.0;204;204;1.0;202;204;0.990196;202;204;0.990196;192;204;0.941176;185;204;0.906863;201;204;0.985294;198;204;0.970588;183;204;0.897059;187;204;0.916667;202;204;0.990196;190;204;0.931373;202;204;0.990196;202;204;0.990196;204;204;1.0;24;24;1.0;6226.0;24;24;1.0;False;6851.0;24;24;1.0;False;686.0;20;24;0.833333;True;775.0;21;24;0.875;True;1768.0;23;24;0.958333;True;1517.0;24;24;1.0;False;0.0;22;24;0.916667;True;991.0;20;24;0.833333;True;5199.0;24;24;1.0;False;3613.0;24;24;1.0;False;268.0;18;24;0.75;True;5199.0;24;24;1.0;False;3598.0;2782.0;24;24;1.0;False;Censo 2022;Censo 2022;133230;133230;133041;133041;63265;63265;69776;7154;7154;7845;7845;14274;14274;11499;11499;29;22636;53649;53649;0;0;780;780;50271;50271;22330;22330;48037;48037;43171;43171;40856;40856;47775;47775;9067;9067;15919;15919;4994;4994;4605;4605;5996;5996;32428;32428;89.87;89.87;85.05;85.05;99.45;99.45;18.88;18.88;33.14;33.14;7636;7636;117565;117565;7838;7838;6;6;1372;1372;1;1;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;61;2;69;1;cadastro_IEDE_parcial_nao_inventario;A;20;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4317251;Santa Tereza;100.0;1505;894;739;33;45;251;302;0;62;592;541;0;592;False;False;False;True;True;False;False;False;True;False;False;True;False;False;20.4;False;1505.0;False;1505;894;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;20.4;False;1;1;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;3;8;0.375;5;8;0.625;8;8;1.0;8;8;1.0;8;8;1.0;5;8;0.625;8;8;1.0;6;8;0.75;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;894.0;8;8;1.0;False;739.0;8;8;1.0;False;33.0;3;8;0.375;True;45.0;5;8;0.625;True;251.0;8;8;1.0;False;302.0;8;8;1.0;False;0.0;8;8;1.0;False;62.0;5;8;0.625;True;592.0;8;8;1.0;False;541.0;8;8;1.0;False;0.0;6;8;0.75;True;592.0;8;8;1.0;False;3022.0;3022.0;8;8;1.0;False;Censo 2022;Censo 2022;1505;1505;1505;1505;766;766;739;48;48;56;56;251;251;302;302;0;80;592;592;0;0;0;0;541;541;0;0;238;238;216;216;192;192;221;221;2;2;25;25;68;68;26;26;21;21;123;123;90.76;90.76;80.67;80.67;92.86;92.86;0.84;0.84;10.5;10.5;155;155;563;563;128;128;8.5;8.5;7;7;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4317558;Santo Antônio do Palma;100.0;2091;905;1028;100;99;271;230;0;213;748;643;7;748;False;False;False;True;True;True;True;False;True;False;False;False;False;False;16.6;False;2091.0;False;2091;905;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;16.6;False;1;1;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;4;8;0.5;5;8;0.625;7;8;0.875;7;8;0.875;8;8;1.0;4;8;0.5;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;905.0;8;8;1.0;False;1028.0;8;8;1.0;False;100.0;4;8;0.5;True;99.0;5;8;0.625;True;271.0;7;8;0.875;True;230.0;7;8;0.875;True;0.0;8;8;1.0;False;213.0;4;8;0.5;True;748.0;8;8;1.0;False;643.0;8;8;1.0;False;7.0;8;8;1.0;False;748.0;8;8;1.0;False;4037.0;4037.0;8;8;1.0;False;Censo 2022;Censo 2022;2091;2091;2091;2091;1063;1063;1028;123;123;111;111;276;276;235;235;0;280;748;748;0;0;0;0;643;643;7;7;331;331;302;302;290;290;322;322;21;21;192;192;117;117;97;97;29;29;88;88;91.24;91.24;87.61;87.61;97.28;97.28;6.34;6.34;58.01;58.01;185;185;872;872;176;176;8.6;8.6;5;5;0.2;0.2;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;;;cadastro_IEDE_parcial_nao_inventario;A;15;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4318051;São Domingos do Sul;100.0;2754;1254;1379;102;96;424;370;0;153;1057;991;12;1057;False;False;False;True;True;True;True;False;True;False;False;True;False;False;35.0;False;2754.0;False;2754;1254;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;11;11;35.0;False;1;1;1.0;11;11;1.0;11;11;1.0;11;11;1.0;11;11;1.0;6;11;0.545455;8;11;0.727273;10;11;0.909091;8;11;0.727273;11;11;1.0;7;11;0.636364;11;11;1.0;9;11;0.818182;11;11;1.0;11;11;1.0;11;11;1.0;11;11;1.0;1254.0;11;11;1.0;False;1379.0;11;11;1.0;False;102.0;6;11;0.545455;True;96.0;8;11;0.727273;True;424.0;10;11;0.909091;True;370.0;8;11;0.727273;True;0.0;11;11;1.0;False;153.0;7;11;0.636364;True;1057.0;11;11;1.0;False;991.0;11;11;1.0;False;12.0;9;11;0.818182;True;1057.0;11;11;1.0;False;3479.0;3479.0;10;11;0.909091;False;Censo 2022;Censo 2022;2754;2754;2754;2754;1375;1375;1379;125;125;111;111;424;424;386;386;0;271;1057;1057;0;0;5;5;991;991;12;12;785;785;751;751;701;701;778;778;44;44;199;199;189;189;115;115;151;151;330;330;95.67;95.67;89.3;89.3;99.11;99.11;5.61;5.61;25.35;25.35;267;267;2014;2014;160;160;5.9;5.9;26;26;0.9;0.9;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;;;cadastro_IEDE_parcial_nao_inventario;B;13;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4318200;São Francisco de Paula;53.0;21893;12408;10686;1308;1254;2255;1835;6;5111;8009;5806;2229;8009;False;False;True;True;True;True;True;True;True;True;True;True;True;True;6.6;False;3547.0;False;21893;12408;53.0;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;66;19;2.0;False;1;1;1.0;66;66;1.0;66;66;1.0;62;66;0.939394;62;66;0.939394;45;66;0.681818;45;66;0.681818;60;66;0.909091;56;66;0.848485;52;66;0.787879;56;66;0.848485;53;66;0.80303;59;66;0.893939;62;66;0.939394;62;66;0.939394;66;66;1.0;19;19;1.0;2213.0;19;19;1.0;False;1365.0;17;19;0.894737;True;165.0;13;19;0.684211;True;154.0;11;19;0.578947;True;406.0;17;19;0.894737;True;259.0;17;19;0.894737;True;0.0;15;19;0.789474;True;723.0;15;19;0.789474;True;1088.0;17;19;0.894737;True;263.0;14;19;0.736842;True;8.0;16;19;0.842105;True;1088.0;17;19;0.894737;True;2512.0;2096.0;16;19;0.842105;True;Censo 2022;Censo 2022;21893;21893;21077;21077;10391;10391;10686;1374;1374;1350;1350;2269;2269;1856;1856;6;5293;8009;8009;0;0;5;5;5806;5806;2229;2229;5849;5849;4914;4914;4215;4215;5791;5791;243;243;965;965;3683;3683;773;773;405;405;985;985;84.01;84.01;72.06;72.06;99.01;99.01;4.15;4.15;16.5;16.5;1698;1698;15554;15554;1579;1579;7.4;7.4;272;272;1.2;1.2;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;13;1;26;1;cadastro_IEDE_parcial_nao_inventario;A;14;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4318440;São Jorge;100.0;2912;1308;1452;133;134;433;413;7;368;1083;944;0;1083;False;False;False;True;True;True;True;True;True;False;False;True;False;False;23.2;False;2912.0;False;2912;1308;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;23.2;False;1;1;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;7;8;0.875;6;8;0.75;6;8;0.75;6;8;0.75;6;8;0.75;7;8;0.875;8;8;1.0;7;8;0.875;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;1308.0;8;8;1.0;False;1452.0;8;8;1.0;False;133.0;7;8;0.875;True;134.0;6;8;0.75;True;433.0;6;8;0.75;True;413.0;6;8;0.75;True;7.0;6;8;0.75;True;368.0;7;8;0.875;True;1083.0;8;8;1.0;False;944.0;8;8;1.0;False;0.0;7;8;0.875;True;1083.0;8;8;1.0;False;4282.0;4282.0;8;8;1.0;False;Censo 2022;Censo 2022;2912;2912;2912;2912;1460;1460;1452;133;133;134;134;433;433;418;418;7;390;1083;1083;0;0;0;0;944;944;0;0;627;627;602;602;612;612;625;625;9;9;7;7;97;97;40;40;50;50;440;440;96.01;96.01;97.61;97.61;99.68;99.68;1.44;1.44;1.12;1.12;134;134;1568;1568;163;163;5.7;5.7;6;6;0.2;0.2;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4318465;São José do Herval;100.0;1902;986;912;97;103;240;219;0;206;746;355;23;746;False;False;True;True;True;True;True;True;True;True;True;True;True;True;18.5;False;1902.0;False;1902;986;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;18.5;False;1;1;1.0;8;8;1.0;8;8;1.0;7;8;0.875;7;8;0.875;4;8;0.5;4;8;0.5;5;8;0.625;4;8;0.5;7;8;0.875;4;8;0.5;7;8;0.875;5;8;0.625;7;8;0.875;7;8;0.875;8;8;1.0;8;8;1.0;986.0;8;8;1.0;False;912.0;7;8;0.875;True;97.0;4;8;0.5;True;103.0;4;8;0.5;True;240.0;5;8;0.625;True;219.0;4;8;0.5;True;0.0;7;8;0.875;True;206.0;4;8;0.5;True;746.0;7;8;0.875;True;355.0;7;8;0.875;True;23.0;5;8;0.625;True;746.0;7;8;0.875;True;2251.0;2251.0;7;8;0.875;True;Censo 2022;Censo 2022;1902;1902;1896;1896;984;984;912;100;100;103;103;243;243;219;219;0;508;746;746;0;0;0;0;355;355;23;23;302;302;271;271;248;248;287;287;67;67;48;48;33;33;24;24;64;64;181;181;89.74;89.74;82.12;82.12;95.03;95.03;22.19;22.19;15.89;15.89;135;135;746;746;222;222;11.9;11.9;15;15;0.8;0.8;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;3;;cadastro_IEDE_parcial_nao_inventario;B;8;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4318622;São José dos Ausentes;24.9;4172;1962;1999;332;325;341;219;0;962;1456;899;751;1456;False;False;True;True;True;True;True;True;True;True;True;True;True;True;3.5;False;2352.0;False;4172;1962;24.9;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;16;7;8.0;False;1;1;1.0;16;16;1.0;16;16;1.0;15;16;0.9375;15;16;0.9375;12;16;0.75;9;16;0.5625;12;16;0.75;9;16;0.5625;15;16;0.9375;12;16;0.75;14;16;0.875;15;16;0.9375;15;16;0.9375;15;16;0.9375;16;16;1.0;7;7;1.0;1073.0;7;7;1.0;False;1175.0;6;7;0.857143;True;192.0;5;7;0.714286;True;196.0;4;7;0.571429;True;186.0;5;7;0.714286;True;129.0;4;7;0.571429;True;0.0;6;7;0.857143;True;639.0;5;7;0.714286;True;839.0;6;7;0.857143;True;691.0;6;7;0.857143;True;602.0;6;7;0.857143;True;839.0;6;7;0.857143;True;2057.0;2034.0;6;7;0.857143;True;Censo 2022;Censo 2022;4172;4172;4161;4161;2162;2162;1999;340;340;343;343;355;355;242;242;0;1047;1456;1456;0;0;7;7;899;899;751;751;884;884;499;499;557;557;837;837;12;12;107;107;730;730;71;71;9;9;74;74;56.45;56.45;63.01;63.01;94.68;94.68;1.36;1.36;12.1;12.1;241;241;2454;2454;251;251;6.2;6.2;25;25;0.6;0.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;8;;;;cadastro_IEDE_parcial_nao_inventario;D;9;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4319000;São Marcos;100.0;21084;9777;10896;938;1025;2491;1926;20;2697;8225;7065;5340;8225;False;False;False;True;True;True;True;True;True;False;True;True;False;False;82.2;False;21084.0;False;21084;9777;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;60;60;82.2;False;1;1;1.0;60;60;1.0;60;60;1.0;60;60;1.0;60;60;1.0;45;60;0.75;48;60;0.8;55;60;0.916667;51;60;0.85;55;60;0.916667;46;60;0.766667;57;60;0.95;55;60;0.916667;60;60;1.0;60;60;1.0;60;60;1.0;60;60;1.0;9777.0;60;60;1.0;False;10896.0;60;60;1.0;False;938.0;45;60;0.75;True;1025.0;48;60;0.8;True;2491.0;55;60;0.916667;True;1926.0;51;60;0.85;True;20.0;55;60;0.916667;True;2697.0;46;60;0.766667;True;8225.0;60;60;1.0;False;7065.0;57;60;0.95;True;5340.0;55;60;0.916667;True;8225.0;60;60;1.0;False;3076.0;3076.0;60;60;1.0;False;Censo 2022;Censo 2022;21084;21084;21084;21084;10188;10188;10896;999;999;1084;1084;2505;2505;1950;1950;20;2895;8225;8225;0;0;11;11;7065;7065;5340;5340;6631;6631;6161;6161;5627;5627;6556;6556;519;519;366;366;2121;2121;1184;1184;1061;1061;2265;2265;92.91;92.91;84.86;84.86;98.87;98.87;7.83;7.83;5.52;5.52;1662;1662;16947;16947;1007;1007;4.9;4.9;141;141;0.7;0.7;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4319356;São Pedro da Serra;34.9;3548;1524;1753;178;217;346;273;0;250;1309;1214;108;1309;False;False;False;True;True;True;True;True;True;False;False;True;False;False;100.7;False;624.0;False;3548;1524;34.9;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;14;3;50.7;False;1;1;1.0;14;14;1.0;14;14;1.0;14;14;1.0;14;14;1.0;9;14;0.642857;10;14;0.714286;13;14;0.928571;12;14;0.857143;13;14;0.928571;10;14;0.714286;14;14;1.0;11;14;0.785714;14;14;1.0;14;14;1.0;14;14;1.0;3;3;1.0;268.0;3;3;1.0;False;292.0;3;3;1.0;False;34.0;2;3;0.666667;True;38.0;2;3;0.666667;True;75.0;3;3;1.0;False;48.0;2;3;0.666667;True;0.0;3;3;1.0;False;62.0;2;3;0.666667;True;219.0;3;3;1.0;False;202.0;3;3;1.0;False;0.0;1;3;0.333333;True;219.0;3;3;1.0;False;2763.0;3313.0;3;3;1.0;False;Censo 2022;Censo 2022;3548;3548;3548;3548;1795;1795;1753;195;195;223;223;353;353;277;277;0;276;1309;1309;0;0;0;0;1214;1214;108;108;841;841;720;720;689;689;794;794;234;234;74;74;461;461;118;118;20;20;222;222;85.61;85.61;81.93;81.93;94.41;94.41;27.82;27.82;8.8;8.8;294;294;2227;2227;174;174;5;5;23;23;0.7;0.7;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;4;;cadastro_IEDE_parcial_nao_inventario;A;10;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4319711;São Valentim do Sul;100.0;2207;1313;1083;74;93;344;341;0;168;846;411;92;846;False;False;False;True;True;True;True;False;True;False;False;True;False;False;24.0;False;2207.0;False;2207;1313;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;11;11;24.0;False;1;1;1.0;11;11;1.0;11;11;1.0;11;11;1.0;11;11;1.0;8;11;0.727273;7;11;0.636364;10;11;0.909091;10;11;0.909091;11;11;1.0;8;11;0.727273;11;11;1.0;8;11;0.727273;11;11;1.0;11;11;1.0;11;11;1.0;11;11;1.0;1313.0;11;11;1.0;False;1083.0;11;11;1.0;False;74.0;8;11;0.727273;True;93.0;7;11;0.636364;True;344.0;10;11;0.909091;True;341.0;10;11;0.909091;True;0.0;11;11;1.0;False;168.0;8;11;0.727273;True;846.0;11;11;1.0;False;411.0;11;11;1.0;False;92.0;8;11;0.727273;True;846.0;11;11;1.0;False;2503.0;2503.0;11;11;1.0;False;Censo 2022;Censo 2022;2207;2207;2207;2207;1124;1124;1083;94;94;103;103;351;351;347;347;0;217;846;846;0;0;0;0;411;411;92;92;378;378;321;321;334;334;374;374;0;0;4;4;123;123;16;16;26;26;213;213;84.92;84.92;88.36;88.36;98.94;98.94;0.0;0.0;1.06;1.06;270;270;953;953;166;166;7.6;7.6;13;13;0.6;0.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;4;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4320404;Serafina Corrêa;100.0;16961;6939;8625;904;928;1651;1417;7;2712;6226;5670;60;6226;False;False;True;True;True;True;True;True;True;True;True;True;True;True;103.8;False;16961.0;False;16961;6939;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;57;57;103.8;False;1;1;1.0;57;57;1.0;57;57;1.0;55;57;0.964912;55;57;0.964912;38;57;0.666667;37;57;0.649123;45;57;0.789474;42;57;0.736842;52;57;0.912281;46;57;0.807018;53;57;0.929825;41;57;0.719298;55;57;0.964912;55;57;0.964912;57;57;1.0;57;57;1.0;6939.0;57;57;1.0;False;8625.0;55;57;0.964912;True;904.0;38;57;0.666667;True;928.0;37;57;0.649123;True;1651.0;45;57;0.789474;True;1417.0;42;57;0.736842;True;7.0;52;57;0.912281;True;2712.0;46;57;0.807018;True;6226.0;55;57;0.964912;True;5670.0;53;57;0.929825;True;60.0;41;57;0.719298;True;6226.0;55;57;0.964912;True;3132.0;3132.0;55;57;0.964912;True;Censo 2022;Censo 2022;16961;16961;16948;16948;8323;8323;8625;954;954;990;990;1685;1685;1463;1463;7;2742;6226;6226;0;0;14;14;5670;5670;60;60;5104;5104;5014;5014;4831;4831;5078;5078;516;516;1914;1914;355;355;188;188;270;270;4291;4291;98.24;98.24;94.65;94.65;99.49;99.49;10.11;10.11;37.5;37.5;1273;1273;13685;13685;697;697;4.2;4.2;78;78;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;10;1;19;1;cadastro_IEDE_parcial_nao_inventario;C;12;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
