MODELO;HORIZONTE_H;MELHOR_MODELO_HORIZONTE;CONJUNTO;EVENTO;COD_SEQUENCIAL;DATA_HORA_BASE;COD_FUTURO_ESPERADO;NIVEL_ATUAL_CM;NIVEL_FUTURO_CM;RNA_FINAL_CM;PERSISTENCIA_CM;ALVO_FONTE_CM;EVENTO_ALVO_FONTE;DIF_ALVO_X_FONTE_CM;ERRO_RNA_CM;ERRO_ABS_RNA_CM;ERRO_PERSISTENCIA_CM;ERRO_ABS_PERSISTENCIA_CM;GANHO_ABS_VS_PERSISTENCIA_CM;GANHO_SSE_VS_PERSISTENCIA;DIF_RNA_ANTERIOR_CM;PERS_EVENTO;MAE_EVENTO_CM;SHAPE_EVENTO;N_INPUTS;INPUTS_USADOS;N_INPUTS_NAO_NUMERICOS;FLAG_ALVO_FONTE_DIVERGENTE;FLAG_EVENTO_FONTE_DIVERGENTE;FLAG_RNA_PIOR_QUE_PERSISTENCIA;FLAG_PLATO_PROXIMO_0_1CM;INPUT_nivel_86510000;INPUT_difn1h_86510000;INPUT_difn2h_86510000;INPUT_difn4h_86510000;INPUT_acel1h_86510000;INPUT_acel2h_86510000;INPUT_acel4h_86510000;INPUT_acel8h_86510000;INPUT_acel12h_86510000;INPUT_nivel_86472000;INPUT_difn1h_86472000;INPUT_difn2h_86472000;INPUT_difn4h_86472000;INPUT_acel12h_86472000;INPUT_acel20h_86472000;LIMIAR_P95_ERRO_ABS_MODELO_CM;FLAG_ERRO_ABS_P95_MODELO;INPUT_nivel_86298000;INPUT_difn2h_86298000;INPUT_difn4h_86298000;INPUT_acel12h_86298000;INPUT_acel20h_86298000;INPUT_difn8h_86510000;INPUT_acel20h_86510000;INPUT_difn8h_86472000;INPUT_acel4h_86472000;INPUT_chuva_med_4est_acum_18h;INPUT_chuva_med_4est_acum_24h;INPUT_chuva_med_4est_acum_48h;INPUT_chuva_dif_0_24_menos_24_48h
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812011700;2018-12-01 17:00;201812011900;622.000;606.000;601.640;622.000;606.000;7;0.000000;-4.360;4.360;16.000;16.000;11.640;236.991136;-7.004;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;622.000000;-9.000000;-20.000000;-28.000000;2.000000;-12.000000;1.000000;-226.000000;-316.000000;675.000000;-4.000000;-7.000000;-18.000000;-279.000000;39.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812011800;2018-12-01 18:00;201812012000;617.000;598.000;600.169;617.000;598.000;7;0.000000;2.169;2.169;19.000;19.000;16.831;356.296008;-1.471;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;617.000000;-5.000000;-14.000000;-29.000000;4.000000;1.000000;2.000000;-196.000000;-333.000000;671.000000;-4.000000;-8.000000;-16.000000;-253.000000;-40.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812011900;2018-12-01 19:00;201812012100;606.000;592.000;583.311;606.000;592.000;7;0.000000;-8.689;8.689;14.000;14.000;5.311;120.505830;-16.858;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;606.000000;-11.000000;-16.000000;-36.000000;-6.000000;4.000000;-13.000000;-137.000000;-330.000000;668.000000;-3.000000;-7.000000;-14.000000;-244.000000;-157.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812012000;2018-12-01 20:00;201812012200;598.000;586.000;579.579;598.000;586.000;7;0.000000;-6.421;6.421;12.000;12.000;5.579;102.773695;-3.732;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;598.000000;-8.000000;-19.000000;-33.000000;3.000000;-5.000000;-7.000000;-86.000000;-315.000000;665.000000;-3.000000;-6.000000;-14.000000;-239.000000;-270.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812012100;2018-12-01 21:00;201812012300;592.000;580.000;576.269;592.000;580.000;7;0.000000;-3.731;3.731;12.000;12.000;8.269;130.076565;-3.311;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;592.000000;-6.000000;-14.000000;-30.000000;2.000000;2.000000;-2.000000;-47.000000;-283.000000;663.000000;-2.000000;-5.000000;-12.000000;-228.000000;-346.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812012200;2018-12-01 22:00;201812020000;586.000;575.000;570.395;586.000;575.000;7;0.000000;-4.605;4.605;11.000;11.000;6.395;99.798461;-5.873;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;586.000000;-6.000000;-12.000000;-31.000000;0.000000;7.000000;-2.000000;-27.000000;-268.000000;661.000000;-2.000000;-4.000000;-10.000000;-187.000000;-378.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812012300;2018-12-01 23:00;201812020100;580.000;570.000;564.381;580.000;570.000;7;0.000000;-5.619;5.619;10.000;10.000;4.381;68.431925;-6.014;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;580.000000;-6.000000;-12.000000;-26.000000;0.000000;2.000000;10.000000;-18.000000;-245.000000;660.000000;-1.000000;-3.000000;-8.000000;-125.000000;-388.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020000;2018-12-02 00:00;201812020200;575.000;567.000;560.367;575.000;567.000;7;0.000000;-6.633;6.633;8.000;8.000;1.367;20.001111;-4.015;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;575.000000;-5.000000;-11.000000;-23.000000;1.000000;1.000000;10.000000;-2.000000;-236.000000;659.000000;-1.000000;-2.000000;-6.000000;-64.000000;-393.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020100;2018-12-02 01:00;201812020300;570.000;565.000;554.794;570.000;565.000;7;0.000000;-10.206;10.206;5.000;5.000;-5.206;-79.159236;-5.573;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;570.000000;-5.000000;-10.000000;-22.000000;0.000000;2.000000;8.000000;5.000000;-220.000000;657.000000;-2.000000;-3.000000;-6.000000;-18.000000;-375.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020200;2018-12-02 02:00;201812020400;567.000;563.000;553.600;567.000;563.000;7;0.000000;-9.400;9.400;4.000;4.000;-5.400;-72.368480;-1.195;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;567.000000;-3.000000;-8.000000;-19.000000;2.000000;3.000000;12.000000;10.000000;-184.000000;654.000000;-3.000000;-5.000000;-7.000000;10.000000;-355.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020300;2018-12-02 03:00;201812020500;565.000;557.000;550.879;565.000;557.000;7;0.000000;-6.121;6.121;8.000;8.000;1.879;26.531481;-2.721;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;565.000000;-2.000000;-5.000000;-15.000000;1.000000;5.000000;11.000000;18.000000;-132.000000;647.000000;-7.000000;-10.000000;-13.000000;19.000000;-338.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020400;2018-12-02 04:00;201812020600;563.000;551.000;548.497;563.000;551.000;7;0.000000;-2.503;2.503;12.000;12.000;9.497;137.736528;-2.382;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;563.000000;-2.000000;-4.000000;-12.000000;0.000000;4.000000;11.000000;24.000000;-69.000000;641.000000;-6.000000;-13.000000;-18.000000;20.000000;-330.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020500;2018-12-02 05:00;201812020700;557.000;547.000;538.690;557.000;547.000;7;0.000000;-8.310;8.310;10.000;10.000;1.690;30.946512;-9.807;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;557.000000;-6.000000;-8.000000;-13.000000;-4.000000;-3.000000;9.000000;23.000000;-26.000000;635.000000;-6.000000;-12.000000;-22.000000;17.000000;-328.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020600;2018-12-02 06:00;201812020800;551.000;540.000;533.567;551.000;540.000;7;0.000000;-6.433;6.433;11.000;11.000;4.567;79.622794;-5.123;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;551.000000;-6.000000;-12.000000;-16.000000;0.000000;-8.000000;3.000000;25.000000;-4.000000;629.000000;-6.000000;-12.000000;-25.000000;13.000000;-313.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020700;2018-12-02 07:00;201812020900;547.000;534.000;533.039;547.000;534.000;7;0.000000;-0.961;0.961;13.000;13.000;12.039;168.077153;-0.528;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;547.000000;-4.000000;-10.000000;-18.000000;2.000000;-2.000000;-3.000000;29.000000;21.000000;624.000000;-5.000000;-11.000000;-23.000000;5.000000;-308.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020800;2018-12-02 08:00;201812021000;540.000;530.000;522.971;540.000;530.000;7;0.000000;-7.029;7.029;10.000;10.000;2.971;50.593373;-10.068;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;540.000000;-7.000000;-11.000000;-23.000000;-3.000000;1.000000;-11.000000;21.000000;29.000000;618.000000;-6.000000;-11.000000;-23.000000;-2.000000;-298.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812020900;2018-12-02 09:00;201812021100;534.000;520.000;517.956;534.000;520.000;7;0.000000;-2.044;2.044;14.000;14.000;11.956;191.820922;-5.015;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;534.000000;-6.000000;-13.000000;-23.000000;1.000000;-3.000000;-10.000000;16.000000;29.000000;611.000000;-7.000000;-13.000000;-24.000000;-7.000000;-265.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812021000;2018-12-02 10:00;201812021200;530.000;516.000;515.320;530.000;516.000;7;0.000000;-0.680;0.680;14.000;14.000;13.320;195.537311;-2.636;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;530.000000;-4.000000;-10.000000;-21.000000;2.000000;1.000000;-5.000000;13.000000;35.000000;603.000000;-8.000000;-15.000000;-26.000000;-14.000000;-243.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812021100;2018-12-02 11:00;201812021300;520.000;508.000;499.177;520.000;508.000;7;0.000000;-8.823;8.823;12.000;12.000;3.177;66.156801;-16.143;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;520.000000;-10.000000;-14.000000;-27.000000;-6.000000;-1.000000;-9.000000;-4.000000;25.000000;597.000000;-6.000000;-14.000000;-27.000000;-21.000000;-245.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812021200;2018-12-02 12:00;201812021400;516.000;499.000;502.388;516.000;499.000;7;0.000000;3.388;3.388;17.000;17.000;13.612;277.520294;3.211;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;516.000000;-4.000000;-14.000000;-24.000000;6.000000;-4.000000;-1.000000;-12.000000;23.000000;590.000000;-7.000000;-13.000000;-28.000000;-30.000000;-252.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;7;201812021300;2018-12-02 13:00;201812021500;508.000;491.000;489.604;508.000;491.000;7;0.000000;-1.396;1.396;17.000;17.000;15.604;287.050412;-12.784;0.8618125429879786;8.00504282656318;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;508.000000;-8.000000;-12.000000;-26.000000;-4.000000;2.000000;-3.000000;-14.000000;18.000000;584.000000;-6.000000;-13.000000;-27.000000;-37.000000;-241.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911032100;2019-11-03 21:00;201911032300;398.000;391.000;390.856;398.000;391.000;11;0.000000;-0.144;0.144;7.000;7.000;6.856;48.979367;;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;398.000000;-3.000000;-6.000000;-15.000000;0.000000;3.000000;0.000000;-33.000000;-13.000000;504.000000;-2.000000;-4.000000;-11.000000;-37.000000;84.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911032300;2019-11-03 23:00;201911040100;391.000;384.000;387.578;391.000;384.000;11;0.000000;3.578;3.578;7.000;7.000;3.422;36.195987;-3.278;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;391.000000;-1.000000;-7.000000;-13.000000;5.000000;-1.000000;5.000000;-30.000000;-27.000000;502.000000;0.000000;-2.000000;-6.000000;-27.000000;44.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040100;2019-11-04 01:00;201911040300;384.000;382.000;378.367;384.000;382.000;11;0.000000;-3.633;3.633;2.000;2.000;-1.633;-9.200638;-9.212;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;384.000000;-3.000000;-7.000000;-14.000000;1.000000;0.000000;1.000000;-7.000000;-27.000000;500.000000;0.000000;-2.000000;-4.000000;-26.000000;-2.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040200;2019-11-04 02:00;201911040400;383.000;380.000;379.268;383.000;380.000;11;0.000000;-0.732;0.732;3.000;3.000;2.268;8.464621;0.902;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;383.000000;-1.000000;-4.000000;-9.000000;2.000000;1.000000;6.000000;3.000000;-25.000000;498.000000;-2.000000;-2.000000;-4.000000;-32.000000;-4.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040300;2019-11-04 03:00;201911040500;382.000;377.000;377.474;382.000;377.000;11;0.000000;0.474;0.474;5.000;5.000;4.526;24.774942;-1.794;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;382.000000;-1.000000;-2.000000;-9.000000;0.000000;5.000000;4.000000;8.000000;-22.000000;497.000000;-1.000000;-3.000000;-5.000000;-6.000000;-4.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040400;2019-11-04 04:00;201911040600;380.000;377.000;374.283;380.000;377.000;11;0.000000;-2.717;2.717;3.000;3.000;0.283;1.619131;-3.191;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;380.000000;-2.000000;-3.000000;-7.000000;-1.000000;1.000000;7.000000;10.000000;-19.000000;496.000000;-1.000000;-2.000000;-4.000000;13.000000;-8.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040500;2019-11-04 05:00;201911040700;377.000;374.000;369.507;377.000;374.000;11;0.000000;-4.493;4.493;3.000;3.000;-1.493;-11.185641;-4.776;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;377.000000;-3.000000;-5.000000;-7.000000;-1.000000;-3.000000;7.000000;9.000000;-24.000000;494.000000;-2.000000;-3.000000;-6.000000;22.000000;-11.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040600;2019-11-04 06:00;201911040800;377.000;375.000;373.599;377.000;375.000;11;0.000000;-1.401;1.401;2.000;2.000;0.599;2.037471;4.092;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;377.000000;0.000000;-3.000000;-6.000000;3.000000;0.000000;3.000000;18.000000;-17.000000;493.000000;-1.000000;-3.000000;-5.000000;23.000000;-14.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040700;2019-11-04 07:00;201911040900;374.000;374.000;367.052;374.000;374.000;11;0.000000;-6.948;6.948;0.000;0.000;-6.948;-48.277627;-6.547;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;374.000000;-3.000000;-3.000000;-8.000000;-3.000000;2.000000;1.000000;14.000000;-11.000000;492.000000;-1.000000;-2.000000;-5.000000;26.000000;-14.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;11;201911040800;2019-11-04 08:00;201911041000;375.000;373.000;371.998;375.000;373.000;11;0.000000;-1.002;1.002;2.000;2.000;0.998;2.996606;4.947;0.9747812306861641;6.639272292878508;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;375.000000;1.000000;-2.000000;-5.000000;4.000000;1.000000;2.000000;18.000000;4.000000;488.000000;-4.000000;-5.000000;-8.000000;24.000000;-8.000000;26.746;False;;;;;;;;;;;;;
